sample_id,category,text_prompt,text_answer_1,text_answer_2
237,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A white bird on the left and a black bird on the right.""? Choices: First, Second.
Answer: ",First.,Second.
238,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A guitar on the left and a drum set on the right.""? Choices: First, Second.
Answer: ",Second.,Second.
239,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A plant at the top and a television at the bottom.""? Choices: First, Second.
Answer: ",First.,Second.
240,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A flower is below a lamp.""? Choices: First, Second.
Answer: ",First.,Second.
241,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A dinner bowl on the top and a tree root on the bottom.""? Choices: First, Second.
Answer: ",Second.,Second.
242,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A toy duck floating above a toy boat.""? Choices: First, Second.
Answer: ",Second.,Second.
243,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A toasted muffin with butter on the left and a jar of jam on the right.""? Choices: First, Second.
Answer: ",First.,Second.
244,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A bulldozer on the right and a crane on the left.""? Choices: First, Second.
Answer: ",Second.,Second.
245,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A dog below a person.""? Choices: First, Second.
Answer: ",First.,First.
246,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A luggage on the top and a laundry basket at the bottom.""? Choices: First, Second.
Answer: ",Second.,Second.
247,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A little ball on the top and a toy car on the bottom.""? Choices: First, Second.
Answer: ",First.,Second.
248,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A vase with flowers to the left and a lamp to the right.""? Choices: First, Second.
Answer: ",Second.,Second.
249,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A drink bottle to the left and a rolling case to the right.""? Choices: First, Second.
Answer: ",Second.,Second.
250,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A fresh apple on the right and a bowl on the left.""? Choices: First, Second.
Answer: ",Second.,Second.
251,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A red rose tree to the left and a bench to the right.""? Choices: First, Second.
Answer: ",First.,Second.
252,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A single-serve pizza on the right and a toy truck on the left.""? Choices: First, Second.
Answer: ",Second.,Second.
253,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A round pizza on the bottom and a white and black cat on the top.""? Choices: First, Second.
Answer: ",Second.,Second.
254,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A fish tank is below a chair.""? Choices: First, Second.
Answer: ",First.,Second.
255,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A penguin is below an igloo.""? Choices: First, Second.
Answer: ",First.,First.
256,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A guard dog on the left and a fire hydrant on the right.""? Choices: First, Second.
Answer: ",First.,Second.
257,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A leather sofa on the left and a monster kite on the right.""? Choices: First, Second.
Answer: ",Second.,Second.
258,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A canoe is placed to the right of a kayak.""? Choices: First, Second.
Answer: ",Second.,Second.
259,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""An orange on the right and a knife on the left.""? Choices: First, Second.
Answer: ",Second.,Second.
260,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A bicycle is to the left of a person.""? Choices: First, Second.
Answer: ",First.,First.
261,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A miniature trash can to the left of a stuffed brown teddy bear.""? Choices: First, Second.
Answer: ",First.,First.
262,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A large speaker above a laptop.""? Choices: First, Second.
Answer: ",Second.,First.
263,relation,"You are given two images.<image> <image> Which image better aligns with the description: ""A bowl that is on top of a cat.""? Choices: First, Second.
Answer: ",Second.,Second.
